Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,cafe,cafe_id,date,likeCnt,message,point,user_id
,,,풍림다방,23579370,2017.08.14.,,"대기자명단에 이름적고 줄서서 한시간가량 기다렸는데 내 입장 바로전에 종업원이 나와서 점심시간이라 문 닫아서 주문 안받으니 점심시간이후에 다시와서 새로 줄서서 기다려야 한다고 함. 그럴거면 대기자명단에 이름적고 기다릴때 주문끝날수 있고, 점심이후에 또 새로 줄서야한다고 미리 귀띰이라도 해줘야지 똥개 훈련시키는것도 아니고.....이렇게 불친절한 커피샵은 처음",1,1809816
,,,풍림다방,23579370,2017.06.12.,,커피맛 좋아요다시 맛보고 싶어요다만 친절도는 아쉬움으로 남네요 그래서 만점 못드렸네요,4,1784093
,,,풍림다방,23579370,2017.02.04.,,커피는 맛있었는데 돈을 많이 버셨는지 너무 불친절했습니다.커피가 안나오길래 물어봤는데 주문이 누락되었다고 하곤 미안하단 말도 안하네요. 기분좋으여고 찾은 카페였는데 기분만 상했습니다,1,1715696
,,,풍림다방,23579370,2017.01.05.,,"역쉬 수요미식회는 믿음이 안가요
그리고 아이들 데리고 갔는데 못 들어가게 해서 밖에서 서서 마셨는데요
거지도 아니고 이게뭔 짓인지/...",1,1699531
,,,풍림다방,23579370,2016.10.28.,,노키즈존이라니. 제주 마지막날 커피 한잔 하고 가려고 보니 노키즈존. 가보지도 않고 평점 남깁니다.  차라리 노키드 어덜트 온니라고 쓰고 나찌 마크를 다심이 어떨런지....,1,1660204
,,,풍림다방,23579370,2016.09.11.,,"테이크아웃은 순서 관계없이 나중에 주나 봅니다. 오픈시간 맞춰 줄서서 5-6번째로 들어갔는데 .. 테이블,바,평상에 계시는분 것까지 다 나오는데 안 나와서.. 물어보니까 그때 줍니다ㅡㅡ 이럴거먼브뤠붸만 파세요",1,1634399
,,,풍림다방,23579370,2016.06.30.,,장소가 협소한 관계로 시간여유가 되는 커피 마니아 분들만 추천 합니다. 노키즈존이라서 아이있는집은 비추천. 테이크아웃은 없다고 생각하고 방문하세요. ,1,1585343
,,,풍림다방,23579370,2016.04.25.,,여행의 목적이였던 풍림다방...노키즈존이라는 말에 놀라고6학년인대도 안된다 하고 ㅜㅜ커피가 얼마나 맛있는지는 몰라도 그냥 땡인집...왜 유명한지 정말 이해불가,1,1541106
,,,풍림다방,23579370,2016.03.25.,,말이 필요 없네요. 최고,5,1520566
,,,풍림다방,23579370,2015.06.16.,,커피를 기다리며 마시는게 의아했었는데..마셔보면 기다리길 잘했다고 생각이드는 집..방송나오기 전에도 기다리며 마셨던 커피집인데..이젠 더 기다려야겠네요...,5,1351754
,,,풍림다방,23579370,2015.04.18.,,커피 참 맛있어요 좌석이 많지 않으니 확인하고 가시길 추천합니다. 하지만 없어도 테이크아웃 해도 좋습니다!!!,5,1318333
,,,풍림다방,23579370,2014.04.26.,,정성스러운 핸드드립과 향긋한 레몬차가 일품.,5,1061013
,,,몽상드애월,27114938,2019.11.24.,0.0,"밖에 있는 테이블은 신경 안쓰는 듯...
한번씩 바닥 정리라도 해줬으면...
최저시급이 올랐다지만 일요일인데...
아메리카노는 그저그런 수준...
봄날..오늘의 커피가 생각나는 맛...ㅋ~",2,1272645
,,,몽상드애월,27114938,2019.11.14.,2.0,사람만 많을 뿐...넷이서 다 후회했던 곳,2,439694
,,,몽상드애월,27114938,2019.10.16.,1.0,커피맛 쉣  이걸 6500 ㅋㅋㅋㅋㅋ,1,1163980
,,,몽상드애월,27114938,2019.10.14.,1.0,,2,1157932
,,,몽상드애월,27114938,2019.10.02.,1.0,최악...,1,1126552
,,,몽상드애월,27114938,2019.09.30.,1.0,명성에 비해선... 건물 외관이 너무 지저분함,3,1122523
,,,몽상드애월,27114938,2019.08.29.,2.0,"너무 기대했는지 생각보단 뷰가 예쁘지 않고
음료가 비싸요
4인 가족 하나씩 마셔도 가격이 ㅎㄷㄷ
맛도 별로고....
다신 가고 싶지 않은 곳이네요",2,996716
,,,몽상드애월,27114938,2019.08.24.,0.0,실외자리가 은근 덥지 않고 좋아요.아메리카노는 맛없고 돌체라떼 맛있어요,3,1023138
,,,몽상드애월,27114938,2019.08.03.,2.0,"주차도 힘들고 카페 앞쪽도 공사중입니다
커피맛도 아쉽네요",2,960583
,,,몽상드애월,27114938,2019.08.02.,2.0,"여름휴가라  어제다녀왔는습니다
빵  별맛이고  저녁노을만 멋있네요",2,955170
,,,몽상드애월,27114938,2019.07.11.,0.0,"왜케 유명한지 알겠음
위치가 일단 먹어주네요.
커피 한잔 들고나와 바다 보고 있으면 커피값은 아깝지 않습니다.
커피대신 먹은 아이스크림도 맛있었어요!
카페 내부는 정말 볼게 없는데 노매러",4,892271
,,,몽상드애월,27114938,2019.05.22.,0.0,"커피는 별로지만 솔직히 뷰랑 분위기는 카페중 최고인듯합니다
스타벅스 원두로 바꿨으면..",5,573123
,,,몽상드애월,27114938,2019.05.06.,1.0,가격비싸지만 다들 뷰 보러가는거 아니겠어요? ㅎㅎ 음료가 나쁘진않음!,3,540652
,,,몽상드애월,27114938,2019.05.03.,2.0,커피 맛도 빵도 별로.,1,533410
,,,몽상드애월,27114938,2019.05.01.,2.0,제주도에 널린게 여기보다 저렴하고 맛좋고 뷰좋은 카페들입니다. 대체 왜이렇게 사람들이 많은거죠 ㅋㅋ 지드래곤도 카페 팔아서 더이상 지디카페도 아님,1,530297
,,,몽상드애월,27114938,2019.03.15.,1.0,낡았지만 밀크티는 맛있음,3,448073
,,,몽상드애월,27114938,2019.02.11.,1.0,최악. 맛도 없고 분위기도 없고 사람만 많음,1,398345
,,,몽상드애월,27114938,2019.02.08.,1.0,걍 별로에요,1,394751
,,,몽상드애월,27114938,2019.02.05.,1.0,"주차어렵고 음료마셔도 주차비 2,000원받음. 추천안해요
경치는 좋음",1,390352
,,,몽상드애월,27114938,2019.01.25.,1.0,"동네 주민도 갈 수 없는 불편함과 가격을 가지고 한번오는 관광객들에게 덤탱이 같은 제주의 랜드마크

3년을 옆집에 살면서 주변풍경외에 커피맛과 서비스가 좋다는 말을 못 들어봄

주변 풍경에 취해 음료는 버리고 동네주민을 주차난과 쓰레기로 괴롭히는 곳",1,822689
,,,몽상드애월,27114938,2019.01.23.,0.0,케이크 맛있었음. 음료가격에 경치값 포함되있음ㅎㅎ,3,756317
,,,몽상드애월,27114938,2019.01.22.,0.0,,3,1185259
,,,몽상드애월,27114938,2019.01.15.,0.0,주차는 불편. 그래도 넓은 정원을 공유하는 여유가 좋음.,5,364538
,,,몽상드애월,27114938,2019.01.12.,1.0,커피 레모나 넣은 줄 개셔,1,361387
,,,몽상드애월,27114938,2019.01.01.,0.0,,4,758399
,,,몽상드애월,27114938,2018.12.10.,0.0,,5,322616
,,,몽상드애월,27114938,2018.10.28.,0.0,"바다풍경 좋은데 사람많고 주차때매 화남
주차요원없고 바람엄청불고 역광조심",3,278786
,,,몽상드애월,27114938,2018.09.25.,0.0,여기 사진 찍기 완전 좋습니다. 차로 오시는분들 찾아갈때 길이 좁아서 힘들어요. 주차요원도 친절하고 커피맛도 괜찮고 모든게 좋아요. 더욱 더 발전하길,5,244744
,,,몽상드애월,27114938,2018.09.23.,0.0,"지디카페, 복잡하고 친절하지 않고..
다만 배경은 좋다.",3,626640
,,,몽상드애월,27114938,2018.08.29.,1.0,,2,218498
,,,몽상드애월,27114938,2018.07.27.,2.0,별로.....,1,184209
,,,몽상드애월,27114938,2018.07.25.,0.0,店跟权志龙没关系  早就撤资了 东西贵 周边没什么看的  周围其他咖啡店好一点,1,182687
,,,몽상드애월,27114938,2018.04.25.,0.0,,3,109999
,,,몽상드애월,27114938,2018.04.18.,0.0,왜때문에 오는건지 모르겠음 커피 개노맛,1,105584
,,,몽상드애월,27114938,2018.03.15.,0.0,올레길 바닷가산책로 근처 명당,4,630842
,,,몽상드애월,27114938,2018.02.03.,0.0,지디가 여기 팔앗대요~~,1,61929
,,,몽상드애월,27114938,2018.01.30.,0.0,지디랑 무슨상관있는지 모름,1,60149
,,,몽상드애월,27114938,2018.01.28.,0.0,,3,59425
,,,몽상드애월,27114938,2018.01.23.,0.0,"별 한개도 아까움.
내부 인테리어도 싸구려~
지디 카페라는 유명세에 사람들만 북적북적..
도무지 왜 유명한지 알수 없는 최악의 카페..
다시 방문할 이유가 1도 없음...",1,56803
,,,몽상드애월,27114938,2017.12.23.,0.0,한라봉 Juice,3,711935
,,,몽상드애월,27114938,2017.12.23.,1.0,직원들 서비스정신 하나도없고 또 가고싶진않다,1,42691
,,,몽상드애월,27114938,2017.12.10.,0.0,주변 바다가 환상 멋짐. 까페 자체는 soso,3,36685
,,,몽상드애월,27114938,2017.11.19.,1.0,"불친절하고 성의가 하나도 없음
미리 만들어 놓는것인지
주문하자마자 카운터에 있던 음료를 주는데
기분이 굉장히 별로였다",1,28341
,,,몽상드애월,27114938,2017.10.25.,1.0,직원들이 하나같이 불친절하니 ㅉㅉ ,1,19030
,,,몽상드애월,27114938,2017.10.17.,1.0,왜가는지????주변 정리좀하지 쓰레기도 치우고,1,16507
,,,몽상드애월,27114938,2017.10.16.,2.0,"도착하면 딱 떠오르는 한마디
의????ㅇㅇ 이것이 다냐",3,16190
,,,몽상드애월,27114938,2017.10.16.,0.0,커피맛 X,1,685803
,,,몽상드애월,27114938,2017.10.12.,1.0,1점도 아까운 커피숍. 우선 직원들이 너무 불친절함. &quot;여기 사장님이 지디 맞죠?&quot; -- 반가움에 상냥하게 묻는말에 남자직원 온갖 짜증을 내며~ 한숨을 쉬며... 휴우~ 네~~ 너무 불친절한 태도. 많은 사람들이 물어봐서 귀찮을수도 있겠지만 그렇게 불쾌하게 말할필요는 없잖아요.  저녁8시20분 앉아서 얘기하고 있는데... 뜬금없이 여직원이 와서 &quot;화장실 갈려면 지금 가세요.&quot; 네?지금요?... 그랬더니... &quot;네~지금 가세요. 청소시작합니다.&quot; 너무 퉁명스러운 목소리로 너무 짜증내는 목소리로~~~  이렇게 여행와서 기분 나쁠수가 없네요. 직원들 태도... 심각합니다. ,1,15087
,,,몽상드애월,27114938,2017.07.26.,0.0,,3,621682
,,,몽상드애월,27114938,2017.06.18.,0.0,,3,838328
,,,몽상드애월,27114938,2017.05.06.,0.0,,5,695045
,,,몽상드애월,27114938,2017.04.22.,0.0,,5,979036
,,,몽상드애월,27114938,2017.04.13.,0.0,,3,659517
,,,몽상드애월,27114938,2017.03.06.,0.0,"바로 앞에 바다가 있는 애월 카페라 이쁘고 참신한 인테리어가 굿 가격은 다소 비싼듯 하나 음식들도 괜찮았음
@아메리카노 퀘사디아  17.2.18",5,654987
,,,몽상드애월,27114938,2016.08.28.,0.0,지드레곤이 차린 카페 빈티지한 돌담벽,5,1037687
,,,몽상드애월,27114938,2016.06.08.,0.0,인테리어,4,642984
,,,몽상드애월,27114938,2016.06.01.,0.0,,2,625084
,,,몽상드애월,27114938,2016.04.14.,0.0,"커피맛은 그냥 보통이구요
지디카페답게 인테리어가 너무 멋지다는거!!
바다앞에서 즐기는 여유.. 사진찍기 너무좋은곳이에요",5,683142
,,,몽상드애월,27114938,2016.02.21.,0.0,"경치만 죽여줌
",3,1189074
,,,몽상드애월,27114938,2019.03.15.,,"가격 깡패지만
뷰 진짜 좋고
음료 맛있움!!",4,1245658
,,,몽상드애월,27114938,2019.02.03.,,"관리를 안 하나!? 최악임. 아니, 죄악임. ",1,343183
,,,몽상드애월,27114938,2018.12.11.,,,3,1256088
,,,몽상드애월,27114938,2018.09.18.,,"일명 지디카페~
애월바닷가 풍경 덕을 톡톡히 보는군요^^
주차장이 생겨서 편해졌어요!",4,612475
,,,몽상드애월,27114938,2018.07.29.,,,2,1209671
,,,몽상드애월,27114938,2018.07.25.,,,1,291635
,,,몽상드애월,27114938,2018.05.06.,,,4,882463
,,,몽상드애월,27114938,2018.02.27.,,"비싸고 딸기케잌에 딸기도 듬성듬성 
한라봉주스 만원으로 오름
크기도 굉장히 작음 ",1,1042423
,,,몽상드애월,27114938,2018.02.20.,,,2,1037286
,,,몽상드애월,27114938,2018.02.01.,,,5,1209085
,,,몽상드애월,27114938,2018.01.13.,,,2,1210359
,,,몽상드애월,27114938,2017.11.17.,,커피값 올랏습니다 6개월 사이에 1000원 오른듯합니다,3,1196666
,,,몽상드애월,27114938,2017.10.23.,,,3,993581
,,,몽상드애월,27114938,2017.10.22.,,동료추천,3,324403
,,,몽상드애월,27114938,2017.10.06.,,글쎄. ..,1,1185171
,,,몽상드애월,27114938,2017.10.01.,,"커피 맛은 쏘쏘
경치는 진짜 최고다
가벼운 커피 한잔 + 경치를 위해선 최고인듯",3,1027009
,,,몽상드애월,27114938,2017.08.08.,,,2,1129676
,,,몽상드애월,27114938,2017.08.08.,,,1,1040123
,,,몽상드애월,27114938,2017.07.31.,,사람많아서 앉아서먹을수도없고 메뉴도비쌈. 두번갈곳은아님.,3,1162003
,,,몽상드애월,27114938,2017.07.09.,,,3,1145553
,,,몽상드애월,27114938,2017.06.25.,,정신없기만 하더라,1,722886
,,,몽상드애월,27114938,2017.05.21.,,,5,749444
,,,몽상드애월,27114938,2017.05.06.,,"제주 애월. GD카페 케이크 (제주고메위크)

2017.5.6 와이프와",5,181119
,,,몽상드애월,27114938,2017.05.05.,,"아이스 아메리와 한라봉아이스크림 먹었습니다.
사람들 너무많아 살짝 짜증도 났지만 곽지 해변을걷는 환상길에 흠뻑 빠졌네요~",4,930142
,,,몽상드애월,27114938,2017.04.30.,,"ㄷㅏ양한 메뉴개발 하셔야 할것같아요
근데 한라봉 파운드 케잌 맛있어요",4,905926
,,,몽상드애월,27114938,2017.04.18.,,,4,868573
,,,몽상드애월,27114938,2017.03.24.,,,3,309357
,,,몽상드애월,27114938,2017.03.15.,,,5,529384
,,,몽상드애월,27114938,2017.03.06.,,"지디는 없고 중국 관광객은 줄 서고 있고.
일몰은 정말 후덜덜",3,825571
,,,몽상드애월,27114938,2017.03.01.,,돈이 좋구나 싶었습니다 ㅋㅋㅋ,3,897666
,,,몽상드애월,27114938,2017.02.15.,,"경치좋은 곳에,멋진 인테리어를 간직한 카페여서
제주바람과 함께 머물다 왔습니다.
커피도 맛나고 정말 좋았습니다^^
",5,853644
,,,몽상드애월,27114938,2017.02.02.,,feb.17,2,298551
,,,몽상드애월,27114938,2016.12.16.,,별로다,2,1044032
,,,몽상드애월,27114938,2016.11.29.,,"일몰이 아름다운 해변. 
까페가 복잡하니 찬 바람 피해 좀 앉아 있어도 좋을..",1,1010981
,,,몽상드애월,27114938,2016.10.09.,,,1,857536
,,,몽상드애월,27114938,2016.09.23.,,카페,3,700854
,,,몽상드애월,27114938,2016.09.23.,,"160910 몽상드애월
몽상드애월의 창문은 큰 통유리로 되어 있어 아름다운 한담 해변을 그대로 담아내고 있고 멋스러운 외관을 배경으로 사진 찍기에도 좋은 카페. 옆엔 드라마 촬영지였던 봄날카페가 위치하 고 있으며 한담 해안산책로 코스와 이어져 있다.

외관은 너무 이쁜데 사람이 너무 많아서
풍경보다 사람이 더 많이 나옴 ㅡㅡ",3,556653
,,,몽상드애월,27114938,2016.08.26.,,까페,3,984274
,,,몽상드애월,27114938,2016.08.04.,,,2,919654
,,,몽상드애월,27114938,2016.07.30.,,"주변 경치는 참 좋은 곳이나
카페 안이 너무 더워 오래 있기는 힘든곳",3,930601
,,,몽상드애월,27114938,2016.07.23.,,,3,950218
,,,몽상드애월,27114938,2016.07.03.,,이 주변은 헬이 되었으며 음악은 시끄럽고 카페도 특별할게 없음,1,46045
,,,몽상드애월,27114938,2016.06.29.,,"지디카페
",3,672083
,,,몽상드애월,27114938,2016.06.28.,,바다가 이쁘다,4,734127
,,,몽상드애월,27114938,2016.06.27.,,,3,916387
,,,몽상드애월,27114938,2016.06.18.,,,2,718342
,,,몽상드애월,27114938,2016.06.16.,,굳굳,5,845209
,,,몽상드애월,27114938,2016.06.15.,,,4,7373
,,,몽상드애월,27114938,2016.06.13.,,"밖에서 펼쳐진 바다를 보는것과 공간 안에서 프레임으로 보는 바다의 느낌이 확연히 다른 멋진 곳. 
지디카펜줄 모르고;;; ㅋㅋㅋㅋㅋㅋㅋ 갔다옴. ",4,879393
,,,몽상드애월,27114938,2016.06.07.,,디저트 맛남!! 경치 멋남😊ㅋㅋㅋ,4,436924
,,,몽상드애월,27114938,2016.06.06.,,,4,171674
,,,몽상드애월,27114938,2016.05.10.,,미어터짐,1,760701
,,,몽상드애월,27114938,2016.05.09.,,"분위기만 좋고 너무 시끄러움..
음악도 분위기에 안맞게 너무 크고.. 음악이 크니 사람들은 더 목소리 높히고..
건물의 분위기는 좋음",2,852143
,,,몽상드애월,27114938,2016.04.19.,,,4,105477
,,,몽상드애월,27114938,2016.04.01.,,날씨 좋을때 다시 오고 싶다..사람이 너무 많아..ㅠ,3,10386
,,,몽상드애월,27114938,2016.03.26.,,여유로운 공간에 너무 비싼 가격은 아이러니.그래도 향후 복합 문화공간으로 변화될 것 같음.,3,763270
,,,몽상드애월,27114938,2016.03.26.,,지디카페지뭐,2,374877
,,,몽상드애월,27114938,2016.03.24.,,지디의 센스가 느껴지는곳 ㅠㅠㅠ 넘나 좋다 ㅠㅠㅠㅠㅠ ,5,761388
,,,몽상드애월,27114938,2016.03.21.,,제대로 맛낸 생딸기쥬스!,4,774872
,,,몽상드애월,27114938,2016.03.17.,,지디보고싶어서 가는곳,5,804327
,,,몽상드애월,27114938,2016.03.16.,,,4,769566
,,,몽상드애월,27114938,2016.03.15.,,제주도에 어울리지 않는 지드래곤이 운영하는 카페. 엄청난 관광객들유 카페의 한적한 분위기는 온데간데 없음. 음료류도 굉장히 비쌈. 그래도 사람들은 바글바글. 봄날의 관광객들이 전부 이곳으로 몰리는 느낌.,3,27788
,,,몽상드애월,27114938,2016.03.10.,,,2,651349
,,,몽상드애월,27114938,2016.03.09.,,"풍경이나 분위기 좋아요.
맛은 그닥...",3,646332
,,,몽상드애월,27114938,2016.02.25.,,멋진뷰,0,744510
,,,몽상드애월,27114938,2016.02.07.,,great view,3,714211
,,,몽상드애월,27114938,2015.11.28.,,콜드브루 찐하고 맛나 ㅎ,0,469613
,,,몽상드애월,27114938,2015.11.11.,,GD cafe,0,203849
,,,몽상드애월,27114938,2015.10.02.,,gd카페,0,158851
,,,몽상드애월,27114938,2018.01.01.,,별루입니다..지저분하고~~~ㅠㅠ,2,1868401
,,,몽상드애월,27114938,2017.05.29.,,좋아요,4,1779325
,,,몽상드애월,27114938,2017.05.27.,,,4,1778384
,,,몽상드애월,27114938,2017.05.23.,,,3,1775806
,,,몽상드애월,27114938,2017.05.23.,,단,1,1775515
,,,몽상드애월,27114938,2016.12.27.,,1.찾기힘들고 들어가는데 진입 안내가 부족함.앞에있는 봄날카페가 위치는 더 좋음2. 사람에 비해 가게가 좁음&#38;&#35;40;사람많고 시끄럽고 롱 오더 웨이팅&#38;&#35;41;3. 결론적으로 유명세에비해 관리나 신경을 덜쓴 느낌,1,1694214
,,,몽상드애월,27114938,2016.12.12.,,"해변가에 위치한 특성상 자연이 좋고 외부 인테리어는 특색 있으나, 
진입/진출로 비좁고, 사람이 많이 모이는데 비해 실내 공간 비좁고 의자/테이블도 불편함
음악도 시끄럽고 커피맛도 그저그렇고 비싸기만 함.",1,1684767
,,,몽상드애월,27114938,2016.12.06.,,경치좋고~ 특이한데.....찾는데 힘들었음....^^;;,3,1681588
,,,몽상드애월,27114938,2016.10.05.,,큰 유리창은 좋은데.. 사람이 너무 많음,2,1647289
,,,몽상드애월,27114938,2016.09.27.,,카페에 흘러나온 음악은 시끄럽고 볼륨업...제취향과 맛지 않고...커피숍처러 음료와 케익 파는데...맛은 그저그럼....유명하다고 하는지 관광객은 절라 많음...커피숖은 예쁘지도 않고...평범.....커피나 케익도 그저그런데 왜 관광객이 많은지 모르겠음. 그냥 바닷가 경치만 좋을뿐임다,1,1643200
,,,몽상드애월,27114938,2016.08.01.,,별하나도 아깝네...돈에 눈이 멀었네...,1,1605962
,,,몽상드애월,27114938,2016.07.04.,,주변의 경치나 까페 분위기 다 좋은데 커피가 너무 맛이 없네요. 빽다방 커피보다 맛이 없으니......... 원두 좋은거 쓰지죠.,2,1587629
,,,몽상드애월,27114938,2016.07.03.,,"통유리로 보이는 뷰는 좋은데, 가격에 비해 맛이 정말 없어요. 돈이 아까운...",2,1587113
,,,몽상드애월,27114938,2016.07.03.,,경치도 좋고 가격도 ㄱㅊ아요,5,1587089
,,,몽상드애월,27114938,2016.02.21.,,경치는 정말 좋아요,4,1499641
,,,몽상드애월,27114938,2015.11.29.,,1. 내비에 주소 찍고 갔더니 엉뚱한 곳이 나옴 2. 다음지도 거리뷰를 눌렀더니 차가 못들어가는 곳에 위치 3. 가는 법 문의하려고 전화했더니 전화 안받음 4. 낙동강 오리알 되어 주변의 돌밭 감상,1,1447853
,,,몬들락,236288775,2019.08.05.,1.0,"피자 그리고 마성의 빅도그 먹었어요.
맥주와....
분이기두 좋구요, 맛도 좋아요.
생과일 음료두 맛났어요.
담에 또오고픈.....^^
",5,966502
,,,몬들락,236288775,2019.08.02.,1.0,음료가 맛있고 12시까지 해서 좋았습니다,5,957640
,,,그레이1766,27418865,2019.09.24.,0.0,팬케이크 먹었는데 넘 맛있어요ㅠㅜ 음식으로 장난안하시는 곳입니다.........글구 반려견 출입되는것도 제 입장에선 너무 너무 좋았습니다 ㅎㅅㅎ,5,1105226
,,,그레이1766,27418865,2019.09.24.,0.0,"진짜 브런치 존맛탱,,,,, 인테리어도 예쁘고,, 제주도 가면 또 가고싶습니당,,,",5,1105216
,,,그레이1766,27418865,2019.09.24.,0.0,"브런치 메뉴가 넘 맛있어요ㅜㅜ
제주도 가고싶은 이유 중 하나에요.
사장님 오래 장사해주세요!",5,1105191
,,,그레이1766,27418865,2019.09.16.,0.0,ㅠㅠㅠㅠ진짜 커피도 존맛이고 브런치는 ㅅㅔ상존맛..우선 너무 분위기좋아서 먹는 내내 행복햇어요,5,1084592
,,,그레이1766,27418865,2019.08.04.,0.0,커피도 맛있고 사장님도 넘나 멋지시고 무엇보다 반려견이랑 함께 하기 정말 좋은 곳이에요! 담엔 브런치 먹으러 갈거에요!!! ,5,961941
,,,그레이1766,27418865,2018.07.30.,0.0,친절하고 아늑한 공간. 시간상 종료된 메뉴도 오븐을 다시 덥히고 메뉴를 만들어주셨어요.,5,188003
,,,그레이1766,27418865,2017.12.13.,0.0,제주도 경치는 다 거기서 거기구요. 무엇보다도 사장님 너무 친절하시고 독일 분위기 느므 좋구요. 반려견이랑 함께가기 정말 좋습니다~~~ 사장님이 저보다 저희 개를 더 좋아해주시네요!,5,38446
,,,그레이1766,27418865,2017.07.20.,,좋은 카페,3,637164
,,,그레이1766,27418865,2016.10.17.,,경치가 좋고 말고 할 것도 없이 걍 뷰가 없는데 뭔 경치가 좋다는건지 모를;; 메뉴도 적고 완전 별로. 인테리어도 안좋음. ,1,1654130
,,,그초록,1782977249,2019.10.17.,0.0,"아보카도 커피 맛있습니다!
티라미스는 좀 비싼감이 없지 않아 있지만 맛있구요!

분위기도 좋습니다!",4,1167676
,,,그초록,1782977249,2019.10.01.,0.0,태풍때문에 조기마감한다고 커피 시켜서 자리 앉아서 쉬는데 얘기해줌..^^;;,3,1124878
,,,그초록,1782977249,2019.08.04.,0.0,아보카도커피짱,5,518070
,,,그초록,1782977249,2019.07.10.,0.0,"아보카도 샌드위치 정말 너무 맛있어요ㅠㅠㅠ
재료도 너무 좋고 따뜻하고 좋았어요!!
다들 아는 그 샌드위치 맛이지만 맛있는건 또 먹어두 맛있음..

그치만 조큼.. 비싸요ㅠㅠ 샌드위치 12000원에 커피 7500원...ㅠㅠ 구래도 또 올꺼에용... 구래두 비싸요...",5,889706
,,,그초록,1782977249,2019.07.01.,1.0,"시그니처인 샌드위치와 초록커피를 선택하지 않아서 일까요 
기본적인 아메리카노는 그리 인상적이지 않았습니다. 
인테리어와 야외 스팟이 비교적 괜찮았지만 
이 또한 인상적인 정도는 아니었습니다 
선곡이 제일 마음에 들었던 ㅎㅎㅎ 
다양한 장르의 흥겨운 춤이 절로나는 외국 노래가 선곡됩니다 ㅎㅎ
선곡이 좋아서 별하나 추가 ",4,859637
,,,그초록,1782977249,2019.06.30.,0.0,"진짜 최고에요
또방문할거에여ㅠㅠㅠㅠㅠㅠ
초록커피 자꾸 머릿속에 생각나는맛 그만큼 맛있습니다ㅠㅠㅠ",5,857246
,,,그초록,1782977249,2019.06.09.,0.0,"샌드위치도 아주 맛있었고, 무엇보다 아보카도 커피가 너무 독특하고 맛있었어요.",5,787662
,,,그초록,1782977249,2019.06.07.,0.0,좀 추웠지만 커피나 티라미수는 맛있었네요.  포구 앞이라 뷰는 조금 부족하지만 뭐 보는거야 잠깐이니.. 그래도 전 좋았습니다.,4,779209
,,,그초록,1782977249,2019.05.23.,0.0,제주 월정리쪽 가면 꼭 들리는 곳! ,5,574969
,,,그초록,1782977249,2019.05.12.,0.0,"1. 특색 있고 맛있는 메뉴 2. 노키즈존 아님 3. 애견동반 4. 좋은 음악 5. 오션뷰 6. 넓은 공간 7. 한적한 분위기

아보카도 좋아하진 않지만 초록커피 시켜봤는데 되려 더 맛있었어용
아보카도의 신선함이 커피의 텁텁함을 잡아주고 더 맛있게 만들어주는 것 같아요~
테이블 간격 넓어서 다른 사람 TMI 안 들어도 되구
혼자서 책 읽을 수 있는 테이블이 따로 있는 것도 아주 좋았어요!!
분위기 좋고 힙한 알앤비 음악들이 주로 나옵니다♡",5,356382
,,,그초록,1782977249,2019.02.27.,0.0,아보카도를 사랑하는 나로썬 아보카도 커피와 샌드위치를 사랑하지 않을수 없었다. ,5,421511
,,,그초록,1782977249,2019.02.15.,0.0,아보카도커피 정말 맛있어요,5,402819
,,,그초록,1782977249,2019.01.14.,1.0,작년에 두세번 정도 방문했는데 아보카도커피와 아보카도샌드위치가 맛있습니다. 아보카도를 매우 좋아하는 사람이라 두 메뉴 다 아보카도 맛이 한 가득이어서 아주 맛있게 잘 먹음.,4,363311
,,,그초록,1782977249,2018.09.28.,0.0,옆 가게 웨이팅하는 김에 들렸는 데 분위기도 좋고 잘 쉬다갔어요,4,248078
,,,그초록,1782977249,2018.09.20.,0.0,계속 생각나는 아보카도 커피,5,239106
,,,그초록,1782977249,2018.08.19.,0.0,"아보카도 커피가 일품, but
초록감귤 에이드?는 soso.",3,209711
,,,그초록,1782977249,2018.07.19.,0.0,Green Coffee,3,712763
,,,그초록,1782977249,2018.03.18.,0.0,"옆 가게 웨이팅 기다리다 우연히 들어왔는데, 분위기도 좋고 직원분도 친절하세요 ",4,88291
,,,그초록,1782977249,2017.08.26.,0.0,"밖에서 보는게 더예쁨
",3,1184994
,,,그초록,1782977249,2017.05.14.,0.0,,4,773494
,,,그초록,1782977249,2019.01.16.,,,3,753877
,,,그초록,1782977249,2018.11.14.,,월정리카페거리 센터에서 좀 벗어났지만 그만큼 한가하고 단정하다,3,877728
,,,그초록,1782977249,2018.05.28.,,아보카도커피는 세상 최고였어.,5,95929
,,,그초록,1782977249,2018.03.10.,,,4,825598
,,,그초록,1782977249,2018.01.13.,,카페 넘 분위기있옹...사장님이랑 직원분도 친절하거 최공!,5,1181814
,,,그초록,1782977249,2017.08.02.,,가게앞 주차장 있구요. 그앞은 비로 바다구요. 거대한 풍력 발전기도 뚝.... 커피도 맛있구요... 샌드위치도 맛있어요. 둘이서 하나 먹으면 양이 딱 맞겠네요. 아보카토 든 비싼 거 보단 기본이 더 맛있네여. ^^,4,938628
,,,그초록,1782977249,2017.07.08.,,,5,585610
,,,그초록,1782977249,2018.08.06.,,아오.. 스타벅스 아보카도만 보면 빡쳐서 생각나여.. 여기가 더 맛있음ㅠ,5,1963242
