,Unnamed: 0,Unnamed: 0.1,cafe_id,cafe,user_id,message,point,likeCnt,date
1774,1774,288,16026907,카카듀,369312,가봐야징~~이번에꼭ㅋ,0,,2013.09.12.
1775,1775,289,16026907,카카듀,586767,담에오면가기,0,,2013.09.08.
1776,1776,290,16026907,카카듀,531294,빙수,0,,2013.09.07.
1777,1777,291,16026907,카카듀,535173,디저트 전문 카페! 내얼굴보다 긴 커피빙수 먹었는데 아스크림도 맛나고 견과류와 떡도 푸짐~~ 너무많아서 포장해감~~,0,,2013.08.30.
1778,1778,292,16026907,카카듀,478629,녹차 아스크림 높게,0,,2013.08.29.
1779,1779,293,16026907,카카듀,576584,"제주도 카카듀.
제주오면 이거를 꼭먹으라했던가!ㅋ
나는 먹었지롱ㅋㄷㅋㄷ
짱많아ㅜ둘이먹으려니..ㅋ 또먹고싶당당ㅜㅜㅋ",0,,2013.08.26.
1780,1780,294,16026907,카카듀,560551,카카듀,0,,2013.08.19.
1781,1781,295,16026907,카카듀,377192,오래 대기해야먹을수 있음.,0,,2013.08.19.
1782,1782,296,16026907,카카듀,560968,오랫만에 먹구프다앙,0,,2013.08.19.
1783,1783,297,16026907,카카듀,547438,"정말 잊지못할 녹차빙수♥
카카듀",0,,2013.08.17.
1784,1784,298,16026907,카카듀,523335,"짜앙~~~~!!!!!!! 
줄서서 먹어야 해요 ㅎ",0,,2013.08.15.
1785,1785,299,16026907,카카듀,414082,"초밥먹고 바로 달려온 카카듀~
오늘은 운좋게 바로 앉아서 냠냠^^
언제먹어도 푸짐하고 맛나욤ㅋㅋㅋ",0,,2013.08.15.
1786,1786,300,16026907,카카듀,427110,제주도 녹차빙수,0,,2013.08.14.
1787,1787,301,16026907,카카듀,521846,맛있음,0,,2013.08.14.
1788,1788,302,16026907,카카듀,517089,,0,,2013.08.13.
1789,1789,303,16026907,카카듀,516360,녹차빙수,0,,2013.08.13.
1790,1790,304,16026907,카카듀,511980,카카듀녹차빙수,0,,2013.08.13.
1791,1791,305,16026907,카카듀,509735,지인 추천,0,,2013.08.13.
1792,1792,306,16026907,카카듀,480535,녹빙녹빙,0,,2013.08.12.
1793,1793,307,16026907,카카듀,462868,녹차빙수 하나는 끝내주~^^,0,,2013.08.09.
1794,1794,308,16026907,카카듀,452867,만오천,0,,2013.08.09.
1795,1795,309,16026907,카카듀,452608,녹차빙수쵝오,0,,2013.08.09.
1796,1796,310,16026907,카카듀,350521,"₩15000
♥♥♥♥♥",0,,2013.08.08.
1797,1797,311,16026907,카카듀,429306,잊을수없는  이맛~^°^,0,,2013.08.08.
1798,1798,312,16026907,카카듀,341029,흐미 넷이서 먹어야 다 먹을 수 있숴,0,,2013.08.08.
1799,1799,313,16026907,카카듀,330541,저랑 여기 같이 가실분!!,0,,2013.08.05.
1800,1800,314,16026907,카카듀,309915,녹차빙수 맛있어요 ^^근데 좀 양이많음,0,,2013.07.24.
1801,1801,315,16026907,카카듀,300566,"탑처럼 쌓은 녹차아이스크림과 고소한 견과류로 이룬 제주맛집의 녹차빙수 15,000원",0,,2013.07.22.
1802,1802,316,16026907,카카듀,288827,가봐,0,,2013.07.05.
1803,1803,317,16026907,카카듀,286296,제주7,0,,2013.07.01.
1804,1804,318,16026907,카카듀,33537,녹차빙수,0,,2013.06.10.
1805,1805,319,16026907,카카듀,219020,울 애덜이 조아라 하겟어요,0,,2013.05.14.
1806,1806,320,16026907,카카듀,97868,맛집,0,,2013.04.16.
1807,1807,321,16026907,카카듀,193500,녹차빙수가 맛있는ㅎ,0,,2013.04.16.
1808,1808,322,16026907,카카듀,66417,"녹차빙수 비주얼 대박~
다른 메뉴도 괜찮을라나? ㅎㅎ
기대만땅!",0,,2013.04.07.
1809,1809,323,16026907,카카듀,105428,녹차빙수,0,,2013.04.02.
1810,1810,324,16026907,카카듀,1698862,녹차빙수 가성비 짱!!,5,,2017.01.04.
1811,1811,325,25047504,앳홈,1263102,"여기 망했네요.
위챗플레이스",1,0.0,2019.11.20.
1812,1812,326,25047504,앳홈,473433,,5,0.0,2019.03.30.
1813,1813,327,25047504,앳홈,1169859,,3,,2019.02.21.
1814,1814,328,25047504,앳홈,1229645,,4,,2018.06.25.
1815,1815,329,25047504,앳홈,886839,,5,,2016.05.22.
1816,1816,330,25047504,앳홈,866365,나름 괜찮았어요~ 쿠키랑 미숫가루 요거트 마시고 먹었는데 부모님도 좋아하시네요^^,4,,2016.04.14.
1817,1817,331,25047504,앳홈,748931,감 떨어질때 찾는 곳^^,0,,2016.03.03.
1818,1818,332,341314774,사람꽃마을카페,295618,,5,0.0,2018.11.13.
1819,1819,333,26613647,커핀그루나루 제주협재해변점,1183141,위생,1,0.0,2019.10.23.
1820,1820,334,26613647,커핀그루나루 제주협재해변점,695414,"뷰 최고
바로 밑 해수욕",5,0.0,2018.09.29.
1821,1821,335,1763490902,원카페,894938,"가격도 저렴하고 커피, 에이드 전부 맛있어요!! 첨단에서 먹을곳은 여기뿐일듯.!!",5,1.0,2019.07.12.
1822,1822,336,1763490902,원카페,548312,가격도 괜찮고 맛은 더더욱 괜찮아요 !,5,1.0,2019.05.10.
1823,1823,337,1763490902,원카페,547825,맛있구요-! 딸기라떼 젤 좋아해요..sz,5,1.0,2019.05.09.
1824,1824,338,1763490902,원카페,546767,저렴하지만 커피가 진짜 맛있어요 ! 커피류 이외 다른 수제차들과 에이드류도 종류가 많아요 !! 제대랑도 가까우니 들렸다 가기 딱 좋습니다 ㅎㅎ,5,1.0,2019.05.09.
1825,1825,339,1763490902,원카페,546698,쥐리구연~~~맛잇구연~~,5,1.0,2019.05.09.
1826,1826,340,1763490902,원카페,546691,"가성비 갑인 곳이에요 !!
메뉴도 다양하구
무엇보다도 주문하면 빨리 나와서 좋아요^^",5,1.0,2019.05.09.
1827,1827,341,1763490902,원카페,546689,"저렴한 가격에 맛있는 음료를 먹을 수 있어서 좋았어요~! 
특히 레몬이나 자몽차는 직접 청을 만든다고 하니 건강해지는 맛이에요 ㅎㅎ
마트1층에 위치해있어 장을 본 후 여유롭게 음료한잔하면 딱입니다 ㅎㅎㅎ",5,1.0,2019.05.09.
1828,1828,342,1763490902,원카페,1909989,첨단에 있는 테이크 아웃 전문점인데 가격도 저렴하고 메뉴도 다양하고 직원도 친절하고..무엇보다 맛이 정말 좋아요!!! 점심 밥 먹고 들리면 딱 좋아요!!,5,,2018.04.10.
1829,1829,343,26526322,홍요깃거리까페,500046,지금 영업안해요. 업종변경해서 2019년 5월부터 태국음식한다네요.,1,2.0,2019.04.15.
1830,1830,344,26526322,홍요깃거리까페,346361,"작은 칼국수 및 음료카페. 세트로묶어 먹음더싸다.
보말칼국수와 청한라봉아이스로
",4,0.0,2018.12.31.
1831,1831,345,26526322,홍요깃거리까페,228816,"국물이 시원하고 양도 많고 
맛있게 먹었습니다. 매운 보말 칼국수는 많이 맵진 않고 칼칼해요",4,0.0,2018.09.09.
1832,1832,346,26526322,홍요깃거리까페,71578,간만에 제대로된 맛집 찾았네요 ㅎㅎ 제주도에 종종 오는 편인데 앞으로 고정으로 다녀야할 곳 생겼네요. 하루에 정해진 수량만 판매한다고 하네요. 네시 좀 넘어서 갔는데 샤터 내리는거 잡고 마지막 남은 두그릇 먹고 왔네요. 다음에 매운거 먹으러 가야겠네요 ㅎㅎ ,5,0.0,2018.02.19.
1833,1833,347,26526322,홍요깃거리까페,37782,강추합니다^^ 7살 아들이 진짜 맛있다고 내일 또 가제요ㅎㅎ사장님도 친절하시고 제주도 10번정도 온거 같은데 최고맛집이라 생각합니다. 칼국수 좋아하시는 분은 꼭 한번 드셔보세요.,5,1.0,2017.12.12.
1834,1834,348,26526322,홍요깃거리까페,629946,음료가 대박,4,,2018.10.08.
1835,1835,349,26526322,홍요깃거리까페,797200,"보말,성게 칼국수 국물 얼큰해서 맛있게 잘먹음",4,,2017.12.25.
1836,1836,350,1601783533,메가커피 제주혁신도시점,393123,저렴하고 가성비 좋습니다.,4,0.0,2019.02.07.
1837,1837,351,1601783533,메가커피 제주혁신도시점,608233,저렴 굿,4,0.0,2018.09.11.
1838,1838,352,1601783533,메가커피 제주혁신도시점,776662,,3,,2017.12.27.
1839,1839,353,19387196,머물다,1107014,"헐.. 커피는 최악인데다 해물 카레에서 해물들은 다 어디로 도망갔는지..
해물 갯수 손가락으로 몇개인지 다 셀수 있음.. 딱 한번 가보곤 두번다시 안가봤는데.. 밑에 9점 준 사람은???????????? 그새 180도 바뀌었을것 같진 않은데.. ㅉㅉ",1,,2014.06.23.
1840,1840,354,19387196,머물다,1061066,"고산에 머물게 되면, 머물다에서 카레돈까스를 먹어야 한다! 
당산봉-엉앙길-수월봉 올레길 걷고 머물다를 꼭 가보시길. 고산읍내 맛집도 많고 풍족한 동네인듯",5,,2014.04.27.
1841,1841,355,691894331,다랑쉬,1167574,"맛은 별로
 옆이 빌라들이 있어서 빌라거주자가 밑으로 보면 눈마주치는 위치라서 별로에요
주차공간 없고요",2,0.0,2019.10.17.
1842,1842,356,691894331,다랑쉬,528127,,5,0.0,2019.04.30.
1843,1843,357,1995771772,이솔라,782218,,5,0.0,2019.06.08.
1844,1844,358,1995771772,이솔라,536626,"너무 맛있어요!!!! 바다까지 멋지게 보이고, 사장님도 너무 친절하시고 ㅠㅠ 다음에 육지서 친구들 내려오면 여기 무조건 데려갈거에요! +_+",5,0.0,2019.05.04.
1845,1845,359,1995771772,이솔라,536612,삼양의 바다와 고급진 요리가 환상의 하모니를 이루네요~~ 사장님도 엄청 친절하셔서 감동받고 나갑니다 정말 최고에요 ㅠㅠㅠㅠ!! 늘 번창하시고 홧팅이에요~~~,5,1.0,2019.05.04.
1846,1846,360,1995771772,이솔라,516239,"음식도 맛있고 사장님도 너무 친절해서 좋아용~~ 
분위기는 덤입니다 ~  바다 보면서 한잔의 여유 대만족!! 자주 올거 같아요 ㅎㅎ",5,0.0,2019.04.24.
1847,1847,361,1995771772,이솔라,497292,"나이스 뷰. 커피도 좋고 피자도 맛있고 무엇보다 사장님 짱 좋아요~!!
강추!!",5,0.0,2019.04.13.
1848,1848,362,1995771772,이솔라,474307,전경 좋고 피자 파스타 맛있는데다 사장님이 친절하십니다^^,5,0.0,2019.03.31.
1849,1849,363,74016760,카페블롱,1165070,"서쪽  유리의성에서 유리공예체험할수있는데..유리의성이 더 좋지만..
제주시내노형에 있어서 시간날때 유리공예도  해보시고 ,
저렴하게 차도 드시고 나름 괜춘!
동네라서 좋네요..위치짱!",3,0.0,2019.10.16.
1850,1850,364,26799825,별빛옥상,1094748,"반반 치킨 먹었는데 너무 맛있었어요~ 
추천합니다^^",5,,2017.03.06.
1851,1851,365,26799825,별빛옥상,724226,,5,,2016.11.20.
1852,1852,366,767876049,비브레이브 혁신도시점,1155667,"스페셜티 커피 마시러 종종 가는데
드립커피는 제주에서 찾기 힘든 맛입니다.
파나마 게이샤를 맛볼수 있는곳~
올때는 원두를 꼭 사서 오는데 제주에 이런곳이 있어서 너무 다행입니다~^^",5,0.0,2019.10.13.
1853,1853,367,767876049,비브레이브 혁신도시점,1054064,"진짜 후기 안남기는데 .... 정말 불친절하고 그렇다고 비싼 커피가 맛있지도 ㅡㅡ  얼마나 불친절했는지 후기 남기러 들어왔네요ㅡㅡ 
",1,0.0,2019.09.03.
1854,1854,368,767876049,비브레이브 혁신도시점,1052324,최악 ㅎㄷㄷ 알바가 손님이 와서 짜증이 나는거 같은데.....가격도 여기올라온거랑 다르고 맛도 가격에 비해 그닥....얼마안남은거 같네요,1,1.0,2019.09.02.
1855,1855,369,767876049,비브레이브 혁신도시점,1035969,"롱블랙 6천원 입니다 
메뉴판 업데이트하시죠 ㅡㅡㅠ",1,0.0,2019.08.28.
1856,1856,370,767876049,비브레이브 혁신도시점,936556,"자두쥬스 존맛탱
비쌈",4,0.0,2019.07.25.
1857,1857,371,767876049,비브레이브 혁신도시점,873469,"개인적으로 바닐라라떼를 정말 좋아하는데, 생바닐라도 함께 쓰시는지 가끔 바닐라라떼를 마실때면 가루인지 과육인지가 나올때가 있어요. 맛은 정말 훌륭하구요! 그것 빼고는 서귀포에서 제일 좋아하는 카페에요~",5,0.0,2019.07.05.
1858,1858,372,767876049,비브레이브 혁신도시점,837355,카페이름과 다른 메뉴가 아쉽네요 로쉐는 정말 맛있었어요 ,3,0.0,2019.06.24.
1859,1859,373,767876049,비브레이브 혁신도시점,837351,커피가 진하네요.  유리창이 커서 환한 느낌에 바로 옆에 주차장이 있어서 좋아요. ,3,0.0,2019.06.24.
1860,1860,374,767876049,비브레이브 혁신도시점,837352,"시그니처메뉴 비쥬얼이 장난아니에요!!
카페랑 주차장도 넓고 커피맛도 무난합니다 굿굿",5,0.0,2019.06.24.
1861,1861,375,767876049,비브레이브 혁신도시점,837334,"커피맛은 그닥
그냥 평타
로쉐는 핫초코. 끝.",2,0.0,2019.06.24.
1862,1862,376,767876049,비브레이브 혁신도시점,569057,"커알못이지만
비브레이브의 시그니처 메뉴인 로쉐커피를 좋아해요
본점인 서호점만 다니다가 여유가 생겨
혁신도시점도 방문했는데
베이커리도 그렇고 다양하니 좋아요^^
얼마 지나지 않아서 매장이 꽉 찼네요!
조용히 여유를 즐기고 싶다면
이른 시간(4시-6시 사이에 가시는 것을 추천하고
특히나 레몬파운드 취향저격 제대로 했습니다:)",5,0.0,2019.05.20.
1863,1863,377,767876049,비브레이브 혁신도시점,532739,"제주도에서 스페셜티커피를 쓰는매장중 
손에꼽혔던 커피맛 이었습니다!
직원분들도 모두 친절하셨고, 분위기도 너무 맘에 들었습니다 다음에 또 오고싶네요^^",5,0.0,2019.05.02.
1864,1864,378,767876049,비브레이브 혁신도시점,511772,"커피의 맛때문이 오시는거라면 추천하지는 않습니다. 그러나 시그니쳐메뉴, 분위기, 넓은주차장은 만족합니다 :)",4,0.0,2019.04.21.
1865,1865,379,767876049,비브레이브 혁신도시점,504715,,5,0.0,2019.04.17.
1866,1866,380,767876049,비브레이브 혁신도시점,608416,좁은게 유일한 단점이었는데 이전하고 넓어졌다,5,0.0,2018.12.27.
1867,1867,381,767876049,비브레이브 혁신도시점,267473,로쉐 맛있긴 한데 커피맛은 좀 아쉬웠어요 커피 맛 때문에만 가는건 조금 아쉬워요,4,0.0,2018.10.17.
1868,1868,382,767876049,비브레이브 혁신도시점,236183,좋아요,5,0.0,2018.09.16.
1869,1869,383,767876049,비브레이브 혁신도시점,43668,Nice Flat White!,5,0.0,2017.12.25.
1870,1870,384,767876049,비브레이브 혁신도시점,1922476,ㅅㄴ가 아주 좋아해요,5,,2018.05.10.
1871,1871,385,767876049,비브레이브 혁신도시점,1884360,존맛탱 ㅋ.ㅋ 울산에서 놀러왔는데 만족합니다,5,,2018.02.07.
1872,1872,386,767876049,비브레이브 혁신도시점,1783540,카페우군에서 2호점 비브레이브 커피가맛난곳 함가보셔요^^,5,,2017.06.11.
1873,1873,387,27610067,비어라운드,1220559,"한가함 100
커피맛 70
위치 70
그냥 세화 조용하고 캠핑 낮에 한가하게 놀기좋음",4,,2018.03.17.
1874,1874,388,27610067,비어라운드,472145,비젠빌리지 안에 있는 카페. 깊숙히 있어서 낮에가면 꽤나 한산함. 케잌은 밖에서 들여온거 같은데 당근케잌은 괜찮음. 커피는 약간 신 원두를 쓰는데 나쁘지 않음. 인테리어가 워낙 좋아서 오션뷰 없이도 만족. 여유롭게 시간 보내기에는 근처에선 제일좋다,4,,2018.02.08.
1875,1875,389,27610067,비어라운드,1059049,,5,,2017.10.09.
1876,1876,390,27610067,비어라운드,1151244, 비싸고 맛이없다.,1,,2017.10.04.
1877,1877,391,27610067,비어라운드,866621,비어라운드 카페에서의 아름다운 석양,5,,2016.11.12.
1878,1878,392,27610067,비어라운드,10415,공간이 너무 멋지다며!!,4,,2016.08.14.
1879,1879,393,27610067,비어라운드,762720,"비어라운드 카페, 게스트하우스, 펍, 작은 풀장 등이 동그랗게 모여 '비젠 빌리지'를 이루고 있다.

밖에 나가지 않고 빌리지 안에서 모든 걸 해결할 수 있을 것만 같은 이곳. 
제주면서 제주 같지 않은 독특한 느낌을 가진 곳-

(+)
비어라운드 카페의 시그니처 메뉴는 오가닉 주스인 듯. 저녁 때 가서 당근/수박 주스는 솔드아웃.
그래서 맛보게 된 참외주스는 달콤달콤 ;)
(주스 4잔에 케이크 2조각에 5만원...)",3,,2016.07.24.
1880,1880,394,27610067,비어라운드,8067,"비젠빌리지 안에 있는 까페. 깔끔한 인더스트리얼 무드도 좋고 altec, jbl 스피커로 듣는 음악도 참 좋다. 음료나 케익류는 다른 곳과 비슷. 테이블간의 거리도 적당해 호젓하게 휴식을 취하기에 적합. ",4,,2016.07.17.
1881,1881,395,27610067,비어라운드,1627328,카페가 넓고 높음. 빈티지풍 인테리어도 이쁨.주차공간도 널널. 제주도 여행에서 제일마음에 든 곳.가보면 후회 않함. 단 복분자빙수는 비추.... 다른빙수는 없음..,5,,2016.09.01.
1882,1882,396,2103068863,동류암카페,1080133,"옆에 큰 공영주차장이 있어 주차도 걱정 없고, 케잌이 정말 맛있어요 bb",5,0.0,2019.09.14.
1883,1883,397,2103068863,동류암카페,1054214,쑥파운드케이크 맛있어용 ㅎㅎㅎ 촉촉하고 부드러운 느낌 ~~~! 성산일출봉 뷰 보면서 일출봉 케이크 먹기 꿀잼 ~!!! 아메리카노랑 청귤에이드도 정말 맛있었어용 근처에 숙소 잡으시면 꼭 가셨으면 하는 바람 ☺️,5,0.0,2019.09.03.
1884,1884,398,2095612103,카페바나나 중문점,972882,돌고래 졸귀탱,5,0.0,2019.08.07.
1885,1885,399,2095612103,카페바나나 중문점,972052,바깥에서부터 안쪽까지 인테리어가 노란게 넘 예쁘고 여기 바나나크림라떼랑 단호박빙수 너무맛있었어요!,5,0.0,2019.08.07.
1886,1886,400,951495041,썬라이즈135,988164,"ㅎ 사장님이 직접 잡은 낙지로 끓여주신 낙지라면 제가 한번 먹어 보았는데요. ㅎ
정말 대단한 얼큰한 맛이어요.
 사장님이 잡아 오신 수량만큼만 판매 된다네요.
운이 있어야만 드실수 있으셔요.",5,2.0,2019.08.12.
1887,1887,401,951495041,썬라이즈135,983303,"안녕하세요. 썬라이즈135 쥔장입니다. 
저희 썬라이즈135카페는   Cafe &amp; Foods 점으로 보통 낮에는 차종류를 판매하고 중간 중간 식사를 요청하시면 바로 만들어 드립니다. 

기본적으로 로컬푸드를 사용하려고 노력하고 있으나 제주에서 생산되지 않는 것들은 육지에서 공수하여 사용하고 있어요. 
일부 낙지 문어 게 종류는 직접 쥔장과 친구분들이 잡아서 공급하고 있고요.
없으면 판매를 근본적으로 하지 않고 있어요. 

제주 올레1코스에 오시면 꼭 놀려오세요. 

특히 제주 팔삭에이드는 여성분들께 강력 추천드립니다. 

꼭 제주에 오시면 드셔보시와요. 

제주 올레1코스 시흥초등학교 에서 100거리에 있어요...",5,2.0,2019.08.12.
1888,1888,402,951495041,썬라이즈135,988126,올레1코스 주변에는 밥집이 많지 않은데 정말 맛집을 찾았네요. 해물우동을 시켜 먹었는데요.  정말 짱입니다요. 강추강추,5,2.0,2019.08.12.
1889,1889,403,22133685,마이티커피,214387,"커피가 넘맛있어요 고소하고 향도좋고..
",5,0.0,2018.08.24.
1890,1890,404,22133685,마이티커피,670904,커피맛 좋네요. 음료 메뉴도 다채롭네요.,5,,2016.09.06.
1891,1891,405,22133685,마이티커피,732024,아지트ㅋㅋ,0,,2016.01.31.
1892,1892,406,22133685,마이티커피,237851,"핸드드립, 로스터리 카페.
언제 하루 종일 있어야 할 듯",0,,2014.01.20.
1893,1893,407,22133685,마이티커피,205792,"일인빙수
그리고 맛있는커피♥",0,,2013.09.28.
1894,1894,408,22133685,마이티커피,1629543,커피 맛있어요,5,,2016.09.05.
1895,1895,409,22133685,마이티커피,1598438,언제나 편안한 곳~^^,5,,2016.07.21.
1896,1896,410,24766689,제주&여기쯤,1032918,사장님 넘 친절하시구 옛날팥빙수 넘 맛있어요 ㅎㅎㅎㅎ,5,0.0,2019.08.27.
1897,1897,411,24766689,제주&여기쯤,1031459,음료도 맛있고 사장님도 친절하시고.. 제주도 여행중 최고로 힐링받고 갑니다...재방문 하고 싶은 이쁜 카페,5,0.0,2019.08.26.
1898,1898,412,24766689,제주&여기쯤,980692,감성 끝판왕,5,0.0,2019.08.10.
1899,1899,413,24766689,제주&여기쯤,824652,"다른데 가려다가 사람 많아서 아무 생각 없이 들어갔는데 커피 맛이 진짜 맛있어요
제가 마셔본 커피 중에 제일 맛있었어요 깔끔한 드립커피가 일품이에요
다음에 제주도 올 때 또 올게요",5,0.0,2019.06.21.
1900,1900,414,24766689,제주&여기쯤,400663,"어느 곳보다 향이 좋은 드립커피에 반했고, 송당마을과 제주에 대해 해박한 지식을 가진 주인장의 환대에 감사!",5,0.0,2019.02.13.
1901,1901,415,24766689,제주&여기쯤,241680,"팥죽 많이 안 달고 희한하게 맛있음
커피 대박
기대안하고 우연히 갔다가 깜놀
커피 때문에 또 가야지 하고 있음",5,0.0,2018.09.22.
1902,1902,416,1539398810,카페담아,1132228,,5,0.0,2019.10.04.
1903,1903,417,1539398810,카페담아,1046364,바다 뷰 최고네요. 이층 테라스는 힐링명소 !,5,0.0,2019.08.31.
1904,1904,418,1965101136,플랫172,868453,"음료맛나고 ~뷰좋고~사장님 친절하시고~
다좋아요^^!!",5,0.0,2019.07.03.
1905,1905,419,1923485041,망고스타카페,1229046,망고를 즉석에서 갈아줘서 넘 신선하고 맛있네요!!가격이사악한거 빼고 최고여씁니다,4,,2018.09.25.
1906,1906,420,1923485041,망고스타카페,1140290,,4,,2018.04.02.
1907,1907,421,491948690,공차 제주삼화점,1102740,인한씨 정~말 친절해요^^음료도 맛있고 제주도 갈때마다 들려야겠어요~,5,0.0,2019.09.23.
1908,1908,422,2113185266,새빌,1256927,,3,0.0,2019.11.18.
1909,1909,423,2113185266,새빌,1171026,전체적 지저분,2,0.0,2019.10.19.
1910,1910,424,2113185266,새빌,1156542,"오름 가실분이면 다녀와서 드세요. 앞에 새별오름 다녀오면 커피 또 땡기거든요. 외관은 으스스한데 들어가면 밝아요. 
경치 좋음",4,0.0,2019.10.13.
1911,1911,425,2113185266,새빌,1143135,"뷰만 좋고 다비쌈, 거기다 직원들은 너무나 불친절
다시는 안감 으",1,0.0,2019.10.08.
1912,1912,426,2113185266,새빌,1068466,뷰는 좋으나 빵값이 너무 비싸요... 그렇다고 빵에서 대단한 특색을 찾을수도 없어요. 비싼 빵값=뷰값 . 자리도 불편해요,1,0.0,2019.09.09.
1913,1913,427,2113185266,새빌,1025958,주변에 여기 밖에 없으니까요. 빵도 커피도 가격은 좀 높지만 맛은 그다지 좋지 않아요. 화장실이나 건물 자체가 넓고 좋지만 정리가 잘 되고 있다는 느낌은 받지 못했어요.,3,0.0,2019.08.25.
1914,1914,428,2113185266,새빌,1025716,의자 테이블... 전부 정리도 안되고... 전망도...,1,0.0,2019.08.25.
1915,1915,429,2113185266,새빌,954395,이색적입니다. ,4,0.0,2019.08.01.
1916,1916,430,2113185266,새빌,913457,"여긴 꼭 가세요 
빵이 존맛!!! 화장실도 깨큿하고 평화롭게 오름 볼수있고 빵이 개존맛. ..사람 좀 적을때 가서 그런지 조용하고 빵도 맛있고 행복해요~~~ ",5,1.0,2019.07.17.
1917,1917,431,2113185266,새빌,897999,"분위기 빵, 커피 다 좋아요.",5,0.0,2019.07.13.
1918,1918,432,2113185266,새빌,778880,"커피와 빵이 비쌈 뷰는 좋음 
자리가 불편해요 ㅠ",3,0.0,2019.06.07.
1919,1919,433,2113185266,새빌,465082,새별오름 오르고 출출한 배를 맛있는 빵으로 달랬다,5,0.0,2019.03.25.
1920,1920,434,2113185266,새빌,428136,"커피는 비싸고 맛은 없었고
빵은 나름 괜찮았지만 
거기까지 또 가진 않을것 같은집...
크고 쾌적한게 전부였네요
자리도 다 오픈형이라 불편했어요
왜 핫한지 모르겠는...
음료는 맛있을지 모르겠는데
아메리카노는 좀....",1,1.0,2019.03.03.
1921,1921,435,2113185266,새빌,424743,"빵맛 보통
사이공라떼 그럭저럭
아이스 아메리카노 정말 최악의 맛
탄맛만 엄청나고 제주도에서 카페 수십군데 갔었지만
진짜 탄맛땜에 마실 수가 없는 커피는 처음;;;
돈아깝고 시간도 아까워요",1,1.0,2019.03.01.
1922,1922,436,2113185266,새빌,413234,"좋아하는 홍대 vamboo  빵을 제주도에서 먹을수 있어서 너무 좋네여.. 인테리어도 멋지구오..

",5,0.0,2019.02.22.
1923,1923,437,2113185266,새빌,391699,분위기도 좋고 빵도 맛있고 넓고 등등 최고~~~,5,0.0,2019.02.06.
1924,1924,438,2113185266,새빌,387938,"커피. 맛이 저가 좋아하는 맛이라 참좋았어요.
새빌라떼는 녹차맛이 강하지만 깊은 맛이 괜찮았는데..
날씨가 흐린 날이라 보이는 경치가 없어서 많이 아쉬웠고요..
바쁘지만 손님에게 친절하게 응대 하시면 참좋을듯해요..
남자 직원 짜증스럽게 응대해서 기분이 기분이 많이 안좋았네요..",4,0.0,2019.02.03.
1925,1925,439,2113185266,새빌,373454,빵은 맛있어요. 커피는 맛이 별로에요. 오름 풍경보러 왔는데 좌석이 너무 큼직큼직해서 앉기 조금 불편했어요.,3,0.0,2019.01.22.
1926,1926,440,2113185266,새빌,351667,"외관이 으스스해서 지나다닐 때마다 버려진 폐가인 줄 알았던 도민입니다. 들어가보니 정말 대반전..!

**장점**
1. 새별오름을 바라보는 뷰가 정말 끝내줍니다. 안 그래도 예쁜 오름 중 하나인데.. 그걸 바라볼 수 있는 유일한 카페라는 것만으로도 이미 별 다섯개입니다. 특히 화장실 뷰가 최고이니 화장실 꼭 가보세요. (?;)
2. 자리도 많고 넓고 탁 트여 어디 앉아도 좋습니다. 자리 배치 정말 잘 함.
3. 치아바타 진심으로 맛있습니다. 맛있다는 제주 빵집들 다닐 때마다 치아바타는 꼭 사 먹어보는데 그 중 넘버원입니다. 꼭 드세요. 가격만 보면 다소 비싸게 느껴지나 사이즈가 크기 때문에 납득됨.

**단점**
1. 옛 리조트 건물인데 아치형 구조 때문에 오름이 반으로 쪼개져 보여 약간 답답합니다.....
2. 외관은 일부러 빈티지하게 해놓은 것이지만 으스스합니다.. 카페인 걸 몰랐던 과거엔 절대 가 볼 생각 못 했으니깐요.",5,1.0,2019.01.04.
1927,1927,441,2113185266,새빌,374993,,3,,2019.05.10.
1928,1928,442,2113185266,새빌,1258841,"너무 좋다
제주를...이렇게 편하게 느낄 수 있는 곳
새별오름을 한 눈에 담아서 커피와 디저트와 빵을 냠냠
제주 향토음식 그만 먹고 싶을때 딱!
물론 사람도 많지만..
오래된 호텔을 감각적으로 개조했고 
음악도 좋다
엄마아빠랑 가도 좋공 
애기들 데려가도 좋공
잠깐 쉬었다 오름올라도 좋고 
안 올라가고 그냥 봐도 좋고 ",5,,2019.05.03.
1929,1929,443,2113185266,새빌,1245740,진짜 크고 경치는 좋지만.. 너무 사람 많고 비싸다 ㅠㅠ,3,,2019.02.10.
1930,1930,444,2113185266,새빌,263193,저 푸른 초원위에 말있고 분위기 좋고 커피랑 빵 맛남,5,,2018.12.16.
1931,1931,445,2113185266,새빌,2026799,제주도에서 아마 가장 큰 규모와 뷰가 아닐까싶어요. 최고!!!,5,,2019.01.06.
1932,1932,446,1605214000,걸어가는늑대들 전이수갤러리,1291201,,1,0.0,2019.11.30.
1933,1933,447,10462941,부록카페,177649,이곳은 정말 특별하다,4,,2010.09.24.
