,0,address
3143,"33.51123,126.6863","[Location(조천읍, 제주시, 제주특별자치도, 63333, 대한민국, (33.5112203157856, 126.686304134754, 0.0))]"
3144,"33.51515,126.70644","[Location(선흘리, 제주시, 제주특별자치도, 63333, 대한민국, (33.5152569922909, 126.706346991286, 0.0))]"
3145,"33.322,126.79149","[Location(세화리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3220157343009, 126.791468982573, 0.0))]"
3146,"33.32629,126.79724","[Location(세화리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3262142937316, 126.797258649978, 0.0))]"
3147,"33.32318,126.79191000000002","[Location(세화리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3231367, 126.7920123, 0.0))]"
3148,"33.32036,126.78985","[Location(세화리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.32030556101, 126.789779159519, 0.0))]"
3149,"33.44768,126.76537","[Location(제주시, 제주특별자치도, 63631, 대한민국, (33.4474825391491, 126.765340535762, 0.0))]"
3150,"33.241240000000005,126.56147","[Location(서귀포 수협, 칠십리로, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국, (33.2407754, 126.561264586641, 0.0))]"
3151,"33.26933,126.27793","[Location(보성구억로, 대정읍, 보성리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2693024594273, 126.278014040265, 0.0))]"
3152,"33.24484,126.56763","[Location(Waterfall painting STP, 소암로, 서귀동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2448538, 126.5676382, 0.0))]"
3153,"33.29934,126.58862","[Location(돈내코로, 상효동, 서귀포시, 제주특별자치도, 대한민국, (33.2994514693467, 126.588661234408, 0.0))]"
3154,"33.2381,126.47979","[Location(도순동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2382646231219, 126.479614710153, 0.0))]"
3155,"33.25588,126.52426","[Location(서호호근로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2558792040152, 126.524334058427, 0.0))]"
3156,"33.25312,126.51116","[Location(Bonggyem pub, 신서귀로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2524768, 126.5111225, 0.0))]"
3157,"33.45397,126.42517","[Location(하광로, 광령3리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4540239855155, 126.425270751084, 0.0))]"
3158,"33.42587,126.53277","[Location(산록북로, 제주시, 제주특별자치도, 63244, 대한민국, (33.4256720622313, 126.532997845948, 0.0))]"
3159,"33.25639,126.41461","[Location(제주오성, 중문관광로, 색달동, 서귀포시, 제주특별자치도, 대한민국, (33.2555138, 126.4144481, 0.0))]"
3160,"33.31388,126.35939","[Location(광평리, 서귀포시, 제주특별자치도, 63522, 대한민국, (33.3138679657361, 126.359444138877, 0.0))]"
3161,"33.2396,126.33572","[Location(화순해안로, 화순리, 감산리, 서귀포시, 제주특별자치도, 대한민국, (33.239683421906, 126.33580563945, 0.0))]"
3162,"33.29108,126.30066","[Location(서광서리3교차로, 녹차분재로, 화순리, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2909845, 126.2997839, 0.0))]"
3163,"33.226009999999995,126.30018","[Location(사계해안, 올레길 10코스(화순-모슬포 올레), 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.22458105, 126.29921952085, 0.0))]"
3164,"33.48425,126.61269","[Location(번영로, 봉개동, 제주시, 제주특별자치도, 63311, 대한민국, (33.4842967195016, 126.612681740786, 0.0))]"
3165,"33.45656,126.6627","[Location(남조로, 교래리, 제주시, 제주특별자치도, 대한민국, (33.4565760894526, 126.662651203022, 0.0))]"
3166,"33.305640000000004,126.7191","[Location(남조로, 의귀리, 서귀포시, 제주특별자치도, 대한민국, (33.3056367111359, 126.718978188697, 0.0))]"
3167,"33.28481,126.63331","[Location(신례초등학교앞, 중산간동로, 하례리, 서귀포시, 제주특별자치도, 대한민국, (33.284457, 126.633012, 0.0))]"
3168,"33.280570000000004,126.66246","[Location(위미리, 서귀포시, 제주특별자치도, 대한민국, (33.2805581807627, 126.662367632105, 0.0))]"
3169,"33.44202,126.38119","[Location(광상로, 장전리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4419501669058, 126.38123105347, 0.0))]"
3170,"33.45573,126.36997","[Location(신엄리, 제주시, 제주특별자치도, 대한민국, (33.4557409565056, 126.370013286736, 0.0))]"
3171,"33.4589,126.3695","[Location(신엄리, 제주시, 제주특별자치도, 대한민국, (33.458928950904, 126.369583946371, 0.0))]"
3172,"33.4671,126.33717","[Location(고내낚시편의점, 애월해안로, 고내리, 제주시, 제주특별자치도, 63034, 대한민국, (33.466427, 126.337504, 0.0))]"
3173,"33.94093,126.32142","[Location(추자로, 신양리, 제주특별자치도, 대한민국, (33.9409400159725, 126.321424027681, 0.0))]"
3174,"33.96168,126.29411","[Location(올레길 18-1코스(추자도 올레), 제주특별자치도, 대한민국, (33.95929405, 126.298196955764, 0.0))]"
3175,"33.29019,126.66064","[Location(중산간동로, 위미리, 서귀포시, 제주특별자치도, 대한민국, (33.2901032856652, 126.660645164036, 0.0))]"
3176,"33.39952,126.78683999999998","[Location(다이나믹 메이즈, 번영로, 성읍리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3992045, 126.785377816103, 0.0))]"
3177,"33.40206,126.78349","[Location(번영로, 성읍리, 서귀포시, 제주특별자치도, 대한민국, (33.402221409365, 126.783604808236, 0.0))]"
3178,"33.49889,126.65166","[Location(중산간동로, 대흘리, 제주시, 제주특별자치도, 63335, 대한민국, (33.4989175488858, 126.651667881981, 0.0))]"
3179,"33.47691,126.78413","[Location(송당리, 제주시, 제주특별자치도, 대한민국, (33.4769446851568, 126.784228890235, 0.0))]"
3180,"33.41823,126.30245","[Location(중산간서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4183017163122, 126.302462378182, 0.0))]"
3181,"33.44756,126.57161","[Location(첨단로, 월평동, 제주시, 제주특별자치도, 63243, 대한민국, (33.4475517642007, 126.571550275297, 0.0))]"
3182,"33.4764,126.48694","[Location(과원로, 연동, 제주시, 제주특별자치도, 63136, 대한민국, (33.4762939830639, 126.486939490971, 0.0))]"
3183,"33.48146,126.63344","[Location(와흘리, 제주시, 제주특별자치도, 대한민국, (33.4814914919485, 126.633483975809, 0.0))]"
3184,"33.45543,126.71032","[Location(선흘리, 제주시, 제주특별자치도, 대한민국, (33.4554026276846, 126.710409523573, 0.0))]"
3185,"33.49515,126.90454","[Location(종달로1길, 종달리, 제주시, 제주특별자치도, 63640, 대한민국, (33.4950037741735, 126.904595447698, 0.0))]"
3186,"33.44195,126.8637","[Location(수산리, 서귀포시, 제주특별자치도, 63631, 대한민국, (33.4419104001828, 126.863702905584, 0.0))]"
3187,"33.433170000000004,126.82412","[Location(제주시, 제주특별자치도, 63631, 대한민국, (33.4331085938589, 126.824114346678, 0.0))]"
3188,"33.37194,126.85655","[Location(삼달로, 삼달리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3720105142429, 126.856558397915, 0.0))]"
3189,"33.38745,126.88012","[Location(신난로, 신산리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3874804796939, 126.88017125021, 0.0))]"
3190,"33.3323,126.80909","[Location(표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3322104345434, 126.809070481317, 0.0))]"
3191,"33.3113,126.69631","[Location(비안동, 서귀포시, 제주특별자치도, 대한민국, (33.3112469156405, 126.696256476576, 0.0))]"
3192,"33.31235,126.71925","[Location(의귀리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3123530376211, 126.719249369157, 0.0))]"
3193,"33.28143,126.2721","[Location(제주영어교육도시개발지구, 구억리, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2813570955556, 126.271988367233, 0.0))]"
3194,"33.275290000000005,126.31209","[Location(평화로, 화순리, 안성리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2753737352648, 126.312067466105, 0.0))]"
3195,"33.27052,126.20331000000002","[Location(무릉1리사거리, 무릉송당로, 무릉리, 서귀포시, 제주특별자치도, 대한민국, (33.270502, 126.2030201, 0.0))]"
3196,"33.28078,126.22647","[Location(중산간서로, 산양리, 제주시, 제주특별자치도, 63006, 대한민국, (33.2807733664673, 126.226459189644, 0.0))]"
3197,"33.28114,126.22645","[Location(중산간서로, 산양리, 제주시, 제주특별자치도, 63006, 대한민국, (33.2811027863482, 126.226315054424, 0.0))]"
3198,"33.34693,126.18998","[Location(한경농협, 신한로, 두모리, 제주시, 제주특별자치도, 대한민국, (33.346218, 126.190239, 0.0))]"
3199,"33.30898,126.16504","[Location(소라편의점민박, 노을해안로, 고산리, 제주시, 제주특별자치도, 대한민국, (33.3088142, 126.164913725, 0.0))]"
3200,"33.2908,126.2508","[Location(연명로, 청수리, 제주시, 제주특별자치도, 63006, 대한민국, (33.2907443473365, 126.250821811673, 0.0))]"
3201,"33.29585,126.21763","[Location(불그못로, 산양리, 제주시, 제주특별자치도, 63006, 대한민국, (33.2958098695614, 126.217654017657, 0.0))]"
3202,"33.293820000000004,126.23347","[Location(중산간서로, 산양리, 제주시, 제주특별자치도, 63006, 대한민국, (33.2938649556656, 126.23339736435, 0.0))]"
3203,"33.32282,126.17026","[Location(용수리, 제주시, 제주특별자치도, 대한민국, (33.3227786610023, 126.170183497426, 0.0))]"
3204,"33.34467,126.31671","[Location(한창로, 금악리, 제주시, 제주특별자치도, 대한민국, (33.3447205318891, 126.316751919296, 0.0))]"
3205,"33.34496,126.32243","[Location(성이시돌피정센타, 산록남로, 금악리, 제주시, 제주특별자치도, 대한민국, (33.3453809, 126.321641619343, 0.0))]"
3206,"33.35347,126.31541","[Location(금악리, 제주시, 제주특별자치도, 대한민국, (33.3535392728771, 126.315481637416, 0.0))]"
3207,"33.39277,126.27814","[Location(한림중앙로, 동명리, 제주시, 제주특별자치도, 63014, 대한민국, (33.3926638000473, 126.278032730561, 0.0))]"
3208,"33.33863,126.26416","[Location(저지문화예술인마을, 제주시, 제주특별자치도, 63006, 대한민국, (33.3386162839075, 126.264167612592, 0.0))]"
3209,"33.441959999999995,126.38125","[Location(광상로, 장전리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4419609699663, 126.381249429776, 0.0))]"
3210,"33.40975,126.33407","[Location(어음1리, 제주시, 제주특별자치도, 63034, 대한민국, (33.409721875871, 126.334033365583, 0.0))]"
3211,"33.40442,126.33823","[Location(어음1리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4043415892171, 126.338180883133, 0.0))]"
3212,"33.48748,126.70633","[Location(선흘리, 제주시, 제주특별자치도, 대한민국, (33.4873245408477, 126.706334672989, 0.0))]"
3213,"33.50255,126.77083","[Location(덕천리, 제주시, 제주특별자치도, 대한민국, (33.5025006724989, 126.770809709584, 0.0))]"
3214,"33.45683,126.7135","[Location(제주세계자연유산센터, 97, 교래리, 제주시, 제주특별자치도, 대한민국, (33.4568157, 126.714694822819, 0.0))]"
3215,"33.31833,126.24762","[Location(청수회관사거리, , 청수리, 제주시, 제주특별자치도, 63006, 대한민국, (33.3185286, 126.2470288, 0.0))]"
3216,"33.300259999999994,126.76677","[Location(신흥민박 (Sinheung Homestay), 일주동로, 태흥리, 서귀포시, 제주특별자치도, 대한민국, (33.2996523, 126.7661424, 0.0))]"
3217,"33.5015,126.88263","[Location(종달리, 제주시, 제주특별자치도, 63359, 대한민국, (33.5015513063301, 126.882683988538, 0.0))]"
3218,"33.27432,126.33371","[Location(화순서동로, 화순리, 안덕면, 서귀포시, 제주특별자치도, 대한민국, (33.2743319601812, 126.333639971861, 0.0))]"
3219,"33.32062,126.7548","[Location(중산간동로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3206257234709, 126.754799663129, 0.0))]"
3220,"33.33316,126.79534","[Location(표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3332458065655, 126.795241920107, 0.0))]"
3221,"33.52656,126.68707","[Location(북촌리, 제주시, 제주특별자치도, 63333, 대한민국, (33.5264957888481, 126.686947337946, 0.0))]"
3222,"33.481970000000004,126.69178","[Location(와산리, 제주시, 제주특별자치도, 대한민국, (33.4819507073527, 126.691775111346, 0.0))]"
3223,"33.333459999999995,126.78799","[Location(표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3334813328384, 126.788007418307, 0.0))]"
3224,"33.32779,126.79813","[Location(세화리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3277890761925, 126.798157733674, 0.0))]"
3225,"33.32455,126.79429","[Location(세화리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3245425368913, 126.79429492323, 0.0))]"
3226,"33.48378,126.78735","[Location(비자림로, 평대리, 제주시, 제주특별자치도, 63359, 대한민국, (33.4837935175553, 126.787336911573, 0.0))]"
3227,"33.44138,126.79426","[Location(제주시, 제주특별자치도, 63631, 대한민국, (33.4413021923427, 126.794225977542, 0.0))]"
3228,"33.478159999999995,126.53007","[Location(오등13길, 제주시, 제주특별자치도, 63238, 대한민국, (33.4781554998394, 126.530084272119, 0.0))]"
3229,"33.30275,126.57352","[Location(상효동, 서귀포시, 제주특별자치도, 대한민국, (33.3028177638381, 126.573544356131, 0.0))]"
3230,"33.25428,126.52823","[Location(호근동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2543220241995, 126.528228902094, 0.0))]"
3231,"33.45815,126.42377","[Location(하귀농협, 하광로, 광령3리, 제주시, 제주특별자치도, 63062, 대한민국, (33.457232, 126.424013, 0.0))]"
3232,"33.21201,126.29237","[Location(바닷가하우스펜션, 254, 올레길 10코스(화순-모슬포 올레), 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.21224485, 126.292064798572, 0.0))]"
3233,"33.443090000000005,126.66629","[Location(교래리, 제주시, 제주특별자치도, 대한민국, (33.4431253777051, 126.666381222089, 0.0))]"
3234,"33.462270000000004,126.66095","[Location(남조로, 교래리, 제주시, 제주특별자치도, 대한민국, (33.4622593041817, 126.660907144001, 0.0))]"
3235,"33.26963,126.62382","[Location(하효동, 서귀포시, 제주특별자치도, 대한민국, (33.2696849847102, 126.623796428667, 0.0))]"
3236,"33.51685,126.50371","[Location(서해안로, 용담3동, 제주시, 제주특별자치도, 63114, 대한민국, (33.5169139533593, 126.503731862098, 0.0))]"
3237,"33.49558,126.95411","[Location(조일리, 제주시, 제주특별자치도, 63365, 대한민국, (33.4955661359102, 126.954113532904, 0.0))]"
3238,"33.324729999999995,126.26013","[Location(저지리, 제주시, 제주특별자치도, 63006, 대한민국, (33.324630784618, 126.260061285766, 0.0))]"
3239,"33.30834,126.63287","[Location(하례리, 서귀포시, 제주특별자치도, 대한민국, (33.3082236288971, 126.632911200403, 0.0))]"
3240,"33.42851,126.75147","[Location(97, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4285073907541, 126.751468192628, 0.0))]"
3241,"33.35727,126.82314","[Location(번영로, 하천리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3572712574884, 126.823142121678, 0.0))]"
3242,"33.38017,126.37142","[Location(어음2리, 제주시, 제주특별자치도, 대한민국, (33.3801130371537, 126.371384133499, 0.0))]"
3243,"33.49827,126.65895","[Location(중산간동로, 대흘리, 제주시, 제주특별자치도, 63335, 대한민국, (33.498289630911, 126.659013331663, 0.0))]"
3244,"33.45625,126.4033","[Location(중산간서로, 장전리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4562091055339, 126.40330627355, 0.0))]"
3245,"33.45244,126.3781","[Location(애월읍, 제주시, 제주특별자치도, 63062, 대한민국, (33.4524375151556, 126.378100462919, 0.0))]"
3246,"33.48095,126.4128","[Location(하귀동남2길, 하귀1리, 제주시, 제주특별자치도, 644-1, 대한민국, (33.480930081565, 126.412740890635, 0.0))]"
3247,"33.44981,126.43758","[Location(광령1리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4498531199749, 126.4375402008, 0.0))]"
3248,"33.47545,126.60805","[Location(명림로, 봉개동, 제주시, 제주특별자치도, 63311, 대한민국, (33.4754971320371, 126.608108963536, 0.0))]"
3249,"33.49331,126.45623","[Location(오광로, 이호일동, 제주시, 제주특별자치도, 63123, 대한민국, (33.4933126621573, 126.456234529334, 0.0))]"
3250,"33.48151,126.51572","[Location(오남로, 제주시, 제주특별자치도, 63186, 대한민국, (33.4815184775425, 126.515650493206, 0.0))]"
3251,"33.44722,126.57148","[Location(첨단로, 월평동, 제주시, 제주특별자치도, 63243, 대한민국, (33.4472357007307, 126.571593859195, 0.0))]"
3252,"33.463390000000004,126.52677","[Location(오등동, 제주시, 제주특별자치도, 63238, 대한민국, (33.4635036132799, 126.526759943117, 0.0))]"
3253,"33.23922,126.47097","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2391965697672, 126.470959021924, 0.0))]"
3254,"33.23935,126.47111","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2391661837084, 126.471023874131, 0.0))]"
3255,"33.28472,126.6083","[Location(중산간동로, 하례리, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2847505649657, 126.608218814301, 0.0))]"
3256,"33.51695,126.63535","[Location(와흘리, 제주시, 제주특별자치도, 63335, 대한민국, (33.516921359364, 126.635520375065, 0.0))]"
3257,"33.5175,126.62241000000002","[Location(신촌리, 제주시, 제주특별자치도, 63335, 대한민국, (33.5175038104877, 126.622409769005, 0.0))]"
3258,"33.53419,126.68444","[Location(북촌리, 제주시, 제주특별자치도, 63333, 대한민국, (33.5342077493172, 126.684471073278, 0.0))]"
3259,"33.46683,126.71042","[Location(선흘리, 제주시, 제주특별자치도, 대한민국, (33.4668116554792, 126.710386309582, 0.0))]"
3260,"33.50506,126.70798","[Location(중산간동로, 선흘리, 제주시, 제주특별자치도, 63333, 대한민국, (33.5050424654623, 126.708030850159, 0.0))]"
3261,"33.49748,126.91143999999998","[Location(해맞이해안로, 하도리, 제주시, 제주특별자치도, 63365, 대한민국, (33.4974953198853, 126.911413648445, 0.0))]"
3262,"33.534490000000005,126.79641","[Location(행원리, 제주시, 제주특별자치도, 695-975, 대한민국, (33.5345311024131, 126.796383203181, 0.0))]"
3263,"33.49488,126.90409","[Location(종달로1길, 종달리, 제주시, 제주특별자치도, 63640, 대한민국, (33.4948412270676, 126.904094046353, 0.0))]"
3264,"33.52359000000001,126.88374","[Location(하도리, 제주시, 제주특별자치도, 63359, 대한민국, (33.5235951973764, 126.88371681852, 0.0))]"
3265,"33.52738,126.88188","[Location(해맞이해안로, 하도리, 제주시, 제주특별자치도, 63359, 대한민국, (33.5272247183569, 126.881877744311, 0.0))]"
3266,"33.36144,126.84023","[Location(어멍아방잔치마을, 신풍하동로, 신풍리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3618678, 126.840755884883, 0.0))]"
3267,"33.40152,126.88202","[Location(신난로, 온평리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.4014522736541, 126.882051322836, 0.0))]"
3268,"33.38412,126.79444","[Location(성읍리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.384034486257, 126.794476793349, 0.0))]"
3269,"33.32785,126.71707","[Location(중산간동로, 수망리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3278608612104, 126.717073541338, 0.0))]"
3270,"33.31041,126.71543","[Location(의귀리, 서귀포시, 제주특별자치도, 대한민국, (33.3104310588694, 126.715415233571, 0.0))]"
3271,"33.2777,126.17565","[Location(도원로, 신도리, 서귀포시, 제주특별자치도, 대한민국, (33.2776839710376, 126.175654644289, 0.0))]"
3272,"33.28242,126.2235","[Location(무릉리, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2823847761556, 126.223442039694, 0.0))]"
3273,"33.33032,126.17271","[Location(용당리, 제주시, 제주특별자치도, 대한민국, (33.3302712337175, 126.172761907307, 0.0))]"
3274,"33.40161,126.27132","[Location(한림중앙로, 동명리, 제주시, 제주특별자치도, 63014, 대한민국, (33.4015538972601, 126.271187870591, 0.0))]"
3275,"33.38875,126.28081","[Location(중산간서로, 동명리, 제주시, 제주특별자치도, 63014, 대한민국, (33.3887296325313, 126.280776623454, 0.0))]"
3276,"33.36255,126.29223","[Location(중산간서로, 금악리, 제주시, 제주특별자치도, 63014, 대한민국, (33.3625534314735, 126.292234249371, 0.0))]"
3277,"33.33992,126.20115","[Location(한원리, 제주시, 제주특별자치도, 63006, 대한민국, (33.3397853970533, 126.201102444427, 0.0))]"
3278,"33.40422,126.33831","[Location(어음1리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4042492375326, 126.338328314522, 0.0))]"
3279,"33.48608,126.82988","[Location(세화리, 제주시, 제주특별자치도, 대한민국, (33.4859829059855, 126.82983355275, 0.0))]"
3280,"33.48723,126.70605","[Location(다희연-복합허브테마공원, 중산간동로, 선흘리, 제주시, 제주특별자치도, 63333, 대한민국, (33.4848234, 126.707724518988, 0.0))]"
3281,"33.30196,126.29528","[Location(제주항공우주박물관, 신화역사로, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.30343765, 126.298270734235, 0.0))]"
3282,"33.30468,126.25663","[Location(청수리, 제주시, 제주특별자치도, 63006, 대한민국, (33.3047374029481, 126.256629386266, 0.0))]"
3283,"33.27414,126.33348","[Location(화순서동로, 화순리, 안덕면, 서귀포시, 제주특별자치도, 대한민국, (33.274109138871, 126.333576188248, 0.0))]"
3284,"33.2934,126.67665","[Location(중산간동로, 남원읍, 서귀포시, 제주특별자치도, 대한민국, (33.2934543980673, 126.676560231996, 0.0))]"
3285,"33.34509,126.84275","[Location(신천리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3450325480148, 126.842716410489, 0.0))]"
3286,"33.40078,126.87865","[Location(신난로, 온평리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.400792796913, 126.878655491005, 0.0))]"
3287,"33.50854,126.6734","[Location(와산리, 제주시, 제주특별자치도, 63333, 대한민국, (33.5085393067009, 126.673338253048, 0.0))]"
3288,"33.44283,126.78042","[Location(제주시, 제주특별자치도, 63631, 대한민국, (33.4429547734952, 126.780439282887, 0.0))]"
3289,"33.5106,126.53636000000002","[Location(삼성로, 일도이동, 제주시, 제주특별자치도, 63284, 대한민국, (33.5104523858172, 126.536502629939, 0.0))]"
3290,"33.24745,126.577","[Location(서귀동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2474883629732, 126.577059091825, 0.0))]"
3291,"33.28918,126.58627","[Location(상효동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2891266625871, 126.586178533044, 0.0))]"
3292,"33.23813,126.47956","[Location(도순동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2381340471669, 126.479535429966, 0.0))]"
3293,"33.49839,126.51651","[Location(서사로24길, 제주시, 제주특별자치도, 63183, 대한민국, (33.498437871353, 126.516510903411, 0.0))]"
3294,"33.27117,126.27676","[Location(중산간서로, 대정읍, 신평리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2712233957467, 126.276747708405, 0.0))]"
3295,"33.22527,126.29979","[Location(사계해안, 올레길 10코스(화순-모슬포 올레), 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.22458105, 126.29921952085, 0.0))]"
3296,"33.29895,126.72097","[Location(남조로, 비안동, 서귀포시, 제주특별자치도, 대한민국, (33.2988943093282, 126.720857038032, 0.0))]"
3297,"33.29553,126.70779","[Location(비안동, 서귀포시, 제주특별자치도, 대한민국, (33.2954487558932, 126.707696595151, 0.0))]"
3298,"33.42757,126.64043999999998","[Location(비자림로, 제주시, 제주특별자치도, 대한민국, (33.4275696794784, 126.640440079042, 0.0))]"
3299,"33.258309999999994,126.42768999999998","[Location(일주서로, 중문동, 서귀포시, 제주특별자치도, 대한민국, (33.2582579616379, 126.427666248997, 0.0))]"
3300,"33.25652,126.43218","[Location(일주서로, 중문동, 서귀포시, 제주특별자치도, 대한민국, (33.256591886162, 126.432205367007, 0.0))]"
3301,"33.4424,126.38443999999998","[Location(광상로, 장전리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4424210370883, 126.384442506822, 0.0))]"
3302,"33.48407,126.37756","[Location(애월해안로, 구엄리, 제주시, 제주특별자치도, 644-1, 대한민국, (33.4840207430613, 126.377579160011, 0.0))]"
3303,"33.47305,126.3499","[Location(포구휴게소마트, 애월해안로, 고내리, 제주시, 제주특별자치도, 63034, 대한민국, (33.472881, 126.3501997, 0.0))]"
3304,"33.95534,126.30104","[Location(추자로, 추자면, 제주특별자치도, 대한민국, (33.9553250960153, 126.30103146432, 0.0))]"
3305,"33.35443,126.25283","[Location(제주돌마을공원 주차장, 금능남로, 월림리, 제주시, 제주특별자치도, 63011, 대한민국, (33.35435535, 126.253141530753, 0.0))]"
3306,"33.33317,126.45951","[Location(영실입구삼거리, , 서귀포시, 제주특별자치도, 대한민국, (33.3330198, 126.4593152, 0.0))]"
3307,"33.4327,126.58545","[Location(516로, 제주시, 제주특별자치도, 63243, 대한민국, (33.4327125848513, 126.585460803261, 0.0))]"
3308,"33.45243,126.36197","[Location(중산간서로, 하가리, 제주시, 제주특별자치도, 대한민국, (33.4524065038816, 126.361962794787, 0.0))]"
3309,"33.44899,126.5732","[Location(제주첨단과학기술단지 꿈에그린아파트 3단지, 월평동, 제주시, 제주특별자치도, 63243, 대한민국, (33.4490293531833, 126.573199655798, 0.0))]"
3310,"33.433040000000005,126.82417","[Location(제주시, 제주특별자치도, 63631, 대한민국, (33.4331029367241, 126.824175794234, 0.0))]"
3311,"33.31203,126.75442","[Location(신흥로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3119866768272, 126.754399215739, 0.0))]"
3312,"33.32292,126.73815","[Location(중산간동로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3229364894338, 126.738152851664, 0.0))]"
3313,"33.27063,126.20338","[Location(무릉1리사거리, 무릉송당로, 무릉리, 서귀포시, 제주특별자치도, 대한민국, (33.270502, 126.2030201, 0.0))]"
3314,"33.23508,126.23615","[Location(일과2교차로, 일주서로, 대정읍, 일과1리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2351039, 126.2363072, 0.0))]"
3315,"33.23315,126.24218","[Location(일과1교차로, 암반수마농로, 대정읍, 일과1리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2325455, 126.2416043, 0.0))]"
3316,"33.336040000000004,126.17655","[Location(신창리, 제주시, 제주특별자치도, 대한민국, (33.3359631030003, 126.176643003045, 0.0))]"
3317,"33.35703,126.2792","[Location(Church, 중산간서로, 상명리, 제주시, 제주특별자치도, 63014, 대한민국, (33.357202, 126.2794633, 0.0))]"
3318,"33.36098,126.29807","[Location(금악로, 금악리, 제주시, 제주특별자치도, 63014, 대한민국, (33.3609565013366, 126.298101030895, 0.0))]"
3319,"33.35492,126.26172","[Location(중산간서로, 월림리, 제주시, 제주특별자치도, 63014, 대한민국, (33.3548893164606, 126.261742165043, 0.0))]"
3320,"33.4115,126.26982","[Location(한림리, 제주시, 제주특별자치도, 63014, 대한민국, (33.4115661876103, 126.269844904569, 0.0))]"
3321,"33.35477,126.26165","[Location(중산간서로, 월림리, 제주시, 제주특별자치도, 63014, 대한민국, (33.3548046548501, 126.261624966179, 0.0))]"
3322,"33.33703,126.26732","[Location(Bangnimwon Garden Jeju Museum of Contemporary Art, 용금로, 저지문화예술인마을, 제주시, 제주특별자치도, 63006, 대한민국, (33.3369483, 126.2674889, 0.0))]"
3323,"33.3048,126.25667","[Location(청수리, 제주시, 제주특별자치도, 63006, 대한민국, (33.3047378442822, 126.256670664549, 0.0))]"
3324,"33.26048,126.61122","[Location(1132번 자전거도로, 하효동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2604690493423, 126.611217612448, 0.0))]"
